anio,Clave_del_incendio,latitud,longitud,Clave_Municipio,Estado,Municipio,CVE_ENT,CVE_MUN,CVEGEO,Region,Predio,Causa,Causa_especifica,Fecha_Inicio,Fecha_Termino,Duracion_dias,Tipo_de_incendio,Tipo_Vegetacion,Regimen_de_fuego,Tipo_impacto,Arbolado_Adulto,Renuevo,Arbustivo,Herbaceo,Hojarasca,Total_hectareas,Tamano,Deteccion,Llegada,Duracion,Entidad,fn_Clave_del_incendio,fn_Predio,fn_Causa,fn_Causa_especifica,fn_Duracion_dias,fn_Tipo_de_incendio,fn_Tipo_Vegetacion,fn_Tipo_impacto,fn_Tamano
2022,22-24-0076,22.01351111,-99.30750556,36,San Luis Potosí,Tamasopo,24,36,3624,Occidente,Tambaca 3,Actividades agrícolas,Quema de cañaveral,6/2/2022,6/2/2022,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0,0,0.24,0.24,0 a 5 Hectáreas,600,900,21000,San Luis Potosí,,,,,,,,,
2022,22-24-0077,21.90290278,-99.413375,23,San Luis Potosí,Rayón,24,23,2324,Occidente,El Zacate,Actividades agrícolas,Quema de cañaveral,6/2/2022,6/3/2022,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0,0,0.53,1.43,2.37,4.33,0 a 5 Hectáreas,300,900,99900,San Luis Potosí,,,,,,,,,
2022,22-24-0078,21.94436667,-99.30266389,36,San Luis Potosí,Tamasopo,24,36,3624,Occidente,La Caseta,Actividades agrícolas,Quema de cañaveral,6/3/2022,6/4/2022,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0,0,0,1.06,1.9,2.96,0 a 5 Hectáreas,300,600,105900,San Luis Potosí,,,,,,,,,
2022,22-24-0079,21.67543889,-99.35310556,31,San Luis Potosí,Santa Catarina,24,31,3124,Occidente,Tanlacut,Actividades agrícolas,Quema de cañaveral,6/4/2022,6/6/2022,2 a 3 Días,Superficial,Selva Mediana Subperennifolia,Sensible,Impacto Mínimo,0,0,3.6,4.9,7.9,16.4,11 a 20 Hectáreas,600,900,177600,San Luis Potosí,,,,,,,,,
2022,22-24-0080,22.17335556,-98.98163611,13,San Luis Potosí,Ciudad Valles,24,13,1324,Occidente,Curva del Japonés,Actividades agrícolas,Quema de cañaveral,6/4/2022,6/5/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,4.9,7.8,13.1,25.8,21 a 50 Hectáreas,600,900,91500,San Luis Potosí,,,,,,,,,
2022,22-24-0081,21.71003056,-100.2831583,43,San Luis Potosí,Tierra Nueva,24,43,4324,Occidente,Sierra El Camarón,Actividades agrícolas,Quema de cañaveral,6/5/2022,6/6/2022,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0,0.51,1.6,2.11,0 a 5 Hectáreas,300,600,103500,San Luis Potosí,,,,,,,,,
2022,22-24-0082,22.16499722,-99.18883333,13,San Luis Potosí,Ciudad Valles,24,13,1324,Occidente,La Morita,Actividades agrícolas,Quema de cañaveral,6/5/2022,6/7/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0.62,0.96,1.54,3.12,0 a 5 Hectáreas,600,1200,190800,San Luis Potosí,,,,,,,,,
2022,22-24-0083,22.37987778,-99.21398056,13,San Luis Potosí,Ciudad Valles,24,13,1324,Occidente,Las Huertas,Actividades pecuarias,Quema para pastoreo,6/10/2022,6/12/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,13,21.1,35.1,69.2,51 a 100 Hectáreas,600,900,205200,San Luis Potosí,,,,,,,,,
2022,22-24-0084,21.86226667,-100.0227306,24,San Luis Potosí,Rioverde,24,24,2424,Occidente,Media Luna,Desconocidas,Desconocidas,8/9/2022,8/10/2022,2 a 3 Días,Superficial,Pastizal Halófilo,Adaptado,Impacto Mínimo,0,0,0,34.19,3.5,37.69,21 a 50 Hectáreas,600,900,93600,San Luis Potosí,,,,,,,,,
2022,22-24-0085,23.02322222,-100.1923889,17,San Luis Potosí,Guadalcázar,24,17,1724,Occidente,La Ventana,Naturales,Rayos,8/12/2022,8/13/2022,2 a 3 Días,Superficial,Matorral Desértico Rosetófilo,Otros,Impacto Mínimo,0,0,3.5,4,0,7.5,6 a 10 Hectáreas,14400,25200,145800,San Luis Potosí,,,,,,,,,
2022,22-24-0086,22.41956111,-99.23939444,58,San Luis Potosí,El Naranjo,24,58,5824,Occidente,Emiliano Zapata,Actividades agrícolas,Quema para preparación de siembra,4/6/2022,4/10/2022,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,14.6,21.8,24.2,60.6,51 a 100 Hectáreas,2700,10800,360000,San Luis Potosí,,,,,,,,,
2022,22-24-0087,21.83299167,-101.0279083,50,San Luis Potosí,Villa de Reyes,24,50,5024,Occidente,Calderón,Festividades y rituales,Festividades y rituales,12/12/2022,12/13/2022,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,0,0.4,0.48,0.88,0 a 5 Hectáreas,900,1800,75600,San Luis Potosí,,,,,,,,,
2022,22-25-0001,25.85994444,-107.5917222,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Surutato,Actividades pecuarias,Actividades apícolas,2/13/2022,2/13/2022,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1,0.5,0,1.5,0 a 5 Hectáreas,900,4500,22500,Sinaloa,,,,,,,,,
2022,22-25-0002,25.80838889,-107.56575,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Surutato,Fogatas,Fogatas,2/27/2022,2/27/2022,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,0.2,0.8,0,1,0 a 5 Hectáreas,600,2400,9600,Sinaloa,,,,,,,,,
2022,22-25-0003,25.74397222,-107.5591667,3,Sinaloa,Badiraguato,25,3,325,Noroeste,El Sauce,Actividades agrícolas,Quema para preparación de siembra,3/4/2022,3/4/2022,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1.5,2,1.5,5,0 a 5 Hectáreas,900,6300,22500,Sinaloa,,,,,,,,,
2022,22-25-0004,26.65821111,-108.6450139,7,Sinaloa,Choix,25,7,725,Noroeste,La Viuda,Actividades ilícitas,Tala ilegal,3/8/2022,3/10/2022,2 a 3 Días,Superficial,Selva Baja Espinosa Caducifolia,Sensible,Impacto Mínimo,0,0,15,25,30,70,51 a 100 Hectáreas,7200,108000,183600,Sinaloa,,,,,,,,,
2022,22-25-0005,23.55833611,-106.6008056,12,Sinaloa,Mazatlán,25,12,1225,Noroeste,La Camichina de Abajo,Cazadores,Cazadores,3/4/2022,3/6/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,13,10,12,35,21 a 50 Hectáreas,12600,16200,210600,Sinaloa,,,,,,,,,
2022,22-25-0006,26.65263889,-108.36925,7,Sinaloa,Choix,25,7,725,Noroeste,La Capilla de Basojori,Fumadores,Fumadores,3/17/2022,3/22/2022,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,27,26,20,73,51 a 100 Hectáreas,7200,10800,453600,Sinaloa,,,,,,,,,
2022,22-25-0007,23.33535556,-105.8408,4,Sinaloa,Concordia,25,4,425,Noroeste,La Petaca,Desconocidas,Desconocidas,3/23/2022,3/24/2022,2 a 3 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,57,53,50,160,Mayor a 100 Hectáreas,3600,17400,81000,Sinaloa,,,,,,,,,
2022,22-25-0008,24.23259444,-106.0861278,16,Sinaloa,San Ignacio,25,16,1625,Noroeste,California y Anexos,Actividades ilícitas,Cambio de uso de suelo,3/31/2022,4/8/2022,Mayor de 7 Días,Mixto,Bosque de Pino,Adaptado,Impacto Severo,250,230,260,150,120,1010,Mayor a 100 Hectáreas,3600,116100,734400,Sinaloa,,,,,,,,,
2022,22-25-0009,25.84281111,-107.5240056,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Surutato,Actividades ilícitas,Cambio de uso de suelo,4/3/2022,4/3/2022,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,1,0.7,0.3,2,0 a 5 Hectáreas,300,600,9600,Sinaloa,,,,,,,,,
2022,22-25-0010,23.65758333,-106.5867361,16,Sinaloa,San Ignacio,25,16,1625,Noroeste,Chupaderos,Limpias de derecho de vía,Limpias de derecho de vía,3/16/2022,3/17/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,4,12,13,29,21 a 50 Hectáreas,3600,46800,86400,Sinaloa,,,,,,,,,
2022,22-25-0011,26.15353056,-108.162425,17,Sinaloa,Sinaloa,25,17,1725,Noroeste,Las Canalas,Actividades ilícitas,Cambio de uso de suelo,4/8/2022,4/11/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,259,235.8634,233,727.8634,Mayor a 100 Hectáreas,21600,165600,291600,Sinaloa,,,,,,,,,
2022,22-25-0012,25.69603611,-107.24635,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Mesa Bonita,Actividades ilícitas,Cambio de uso de suelo,4/17/2022,4/20/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,232,128,191,551,Mayor a 100 Hectáreas,1800,14400,252000,Sinaloa,,,,,,,,,
2022,22-25-0013,26.79846667,-108.2480528,7,Sinaloa,Choix,25,7,725,Noroeste,La Tasajera,Actividades ilícitas,Vandalismo,4/18/2022,4/19/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,7,4,2,13,11 a 20 Hectáreas,1800,5400,75600,Sinaloa,,,,,,,,,
2022,22-25-0014,26.63305556,-108.3746667,7,Sinaloa,Choix,25,7,725,Noroeste,El Mezquite,Actividades ilícitas,Vandalismo,4/26/2022,4/27/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,34,23,19,76,51 a 100 Hectáreas,1800,5400,97200,Sinaloa,,,,,,,,,
2022,22-25-0015,23.45402778,-105.8313333,4,Sinaloa,Concordia,25,4,425,Noroeste,San Miguel del Carrizal,Actividades agrícolas,Quema para preparación de siembra,5/2/2022,5/2/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1.5,1,0.5,3,0 a 5 Hectáreas,900,1500,8100,Sinaloa,,,,,,,,,
2022,22-25-0016,26.694075,-108.3415861,7,Sinaloa,Choix,25,7,725,Noroeste,La Palma,Actividades agrícolas,Quema para preparación de siembra,4/29/2022,4/29/2022,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,2,4,2,8,6 a 10 Hectáreas,600,900,26100,Sinaloa,,,,,,,,,
2022,22-25-0017,25.90488056,-107.6432806,17,Sinaloa,Sinaloa,25,17,1725,Noroeste,San José de los Hornos,Actividades ilícitas,Vandalismo,5/3/2022,5/3/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,5,2,0,0,0,7,6 a 10 Hectáreas,300,900,22500,Sinaloa,,,,,,,,,
2022,22-25-0018,26.71540556,-108.2898694,7,Sinaloa,Choix,25,7,725,Noroeste,Cerro de las Ciruelas,Actividades ilícitas,Tala ilegal,5/4/2022,5/4/2022,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,7,2,1,10,6 a 10 Hectáreas,1800,7200,30600,Sinaloa,,,,,,,,,
2022,22-25-0019,24.18727222,-106.1326361,16,Sinaloa,San Ignacio,25,16,1625,Noroeste,Pueblo Viejo,Actividades ilícitas,Vandalismo,5/3/2022,5/10/2022,Mayor de 7 Días,Mixto,Bosque de Pino,Adaptado,Impacto Severo,392,130,64,40,28,654,Mayor a 100 Hectáreas,10800,172800,626400,Sinaloa,,,,,,,,,
2022,22-25-0020,26.55569444,-108.4576111,10,Sinaloa,El Fuerte,25,10,1025,Noroeste,El Colexio,Actividades agrícolas,Quema para preparación de siembra,5/4/2022,5/5/2022,2 a 3 Días,Superficial,Selva Baja Espinosa Caducifolia,Sensible,Impacto Mínimo,0,0,32,23,25,80,51 a 100 Hectáreas,3600,9000,72000,Sinaloa,,,,,,,,,
2022,22-25-0021,23.44757778,-105.8357889,4,Sinaloa,Concordia,25,4,425,Noroeste,El Brillante,Actividades ilícitas,Vandalismo,5/5/2022,5/5/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,5,3,2,10,6 a 10 Hectáreas,600,1800,18600,Sinaloa,,,,,,,,,
2022,22-25-0022,25.92098611,-107.5675389,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Los Hilos,Actividades ilícitas,Cambio de uso de suelo,5/21/2022,5/22/2022,2 a 3 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,28,42,11,81,51 a 100 Hectáreas,3600,64800,108000,Sinaloa,,,,,,,,,
2022,22-25-0023,26.83712222,-108.2130333,7,Sinaloa,Choix,25,7,725,Noroeste,El Nacimiento,Actividades pecuarias,Actividades apícolas,5/22/2022,5/24/2022,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,82.2734,68,43,193.2734,Mayor a 100 Hectáreas,3600,7200,190800,Sinaloa,,,,,,,,,
2022,22-25-0024,23.52856111,-105.8309083,4,Sinaloa,Concordia,25,4,425,Noroeste,Las Banquitas,Actividades ilícitas,Vandalismo,5/26/2022,5/26/2022,1 Día,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,7,9,8,24,21 a 50 Hectáreas,3600,7200,34200,Sinaloa,,,,,,,,,
2022,22-25-0025,26.73243333,-108.1176222,7,Sinaloa,Choix,25,7,725,Noroeste,La Cieneguita,Actividades agrícolas,Quema para desmontar,5/27/2022,5/28/2022,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,10,8,4,22,21 a 50 Hectáreas,3600,7200,90000,Sinaloa,,,,,,,,,
2022,22-25-0026,26.81301944,-108.0497694,7,Sinaloa,Choix,25,7,725,Noroeste,La Culebra,Actividades ilícitas,Rencillas,5/29/2022,6/10/2022,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Moderado,0,0,726,681.1223,581,1988.1223,Mayor a 100 Hectáreas,3600,0,1051200,Sinaloa,,,,,,,,,
2022,22-25-0027,25.748675,-107.4341,3,Sinaloa,Badiraguato,25,3,325,Noroeste,Cueva Pinta,Actividades ilícitas,Cambio de uso de suelo,6/8/2022,6/9/2022,2 a 3 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Moderado,10,8,66,48,36,168,Mayor a 100 Hectáreas,3600,21600,100800,Sinaloa,,,,,,,,,
2022,22-25-0028,25.88175,-107.5293333,3,Sinaloa,Badiraguato,25,3,325,Noroeste,La Silleta,Actividades ilícitas,Cambio de uso de suelo,6/14/2022,6/14/2022,1 Día,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,3,1,2,6,6 a 10 Hectáreas,600,3600,18000,Sinaloa,,,,,,,,,
2022,22-25-0029,25.81736111,-107.64075,17,Sinaloa,Sinaloa,25,17,1725,Noroeste,El Flechado,Actividades ilícitas,Cambio de uso de suelo,6/22/2022,6/22/2022,1 Día,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,7,4,5,16,11 a 20 Hectáreas,900,3600,21600,Sinaloa,,,,,,,,,
2022,22-25-0030,25.56481667,-107.0566861,3,Sinaloa,Badiraguato,25,3,325,Noroeste,San José del Barranco,Actividades ilícitas,Cambio de uso de suelo,5/1/2022,5/5/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,112,122,205.1669,439.1669,Mayor a 100 Hectáreas,3600,0,360000,Sinaloa,,,,,,,,,
2022,22-25-0031,25.58415,-107.0992444,3,Sinaloa,Badiraguato,25,3,325,Noroeste,El Taste,Actividades ilícitas,Cambio de uso de suelo,5/24/2022,6/7/2022,Mayor de 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,400,520,232.3342,1152.3342,Mayor a 100 Hectáreas,3600,0,1224000,Sinaloa,,,,,,,,,
2022,22-26-0001,29.81182222,-110.396925,1,Sonora,Aconchi,26,1,126,Noroeste,Ejido Aconchi,Desconocidas,Desconocidas,2/10/2022,2/16/2022,4 a 7 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,85,735.22,154.32,974.54,Mayor a 100 Hectáreas,1800,93600,529200,Sonora,,,,,,,,,
2022,22-26-0002,30.90416389,-110.693275,35,Sonora,Imuris,26,35,3526,Noroeste,El Bellotal,Desconocidas,Desconocidas,2/10/2022,2/11/2022,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,58.9,31,89.9,51 a 100 Hectáreas,1800,5400,77400,Sonora,,,,,,,,,
2022,22-26-0003,28.72869444,-108.6028667,52,Sonora,Sahuaripa,26,52,5226,Noroeste,Mulatos,Desconocidas,Desconocidas,2/16/2022,3/6/2022,Mayor de 7 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,97.35,317,210,624.35,Mayor a 100 Hectáreas,30600,1432800,1594200,Sonora,,,,,,,,,
2022,22-26-0004,29.65460278,-111.0979583,20,Sonora,Carbó,26,20,2026,Noroeste,San José,Desconocidas,Desconocidas,3/1/2022,3/2/2022,2 a 3 Días,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,92,0,0,320.24,92.12,504.36,Mayor a 100 Hectáreas,6480,7200,104400,Sonora,,,,,,,,,
2022,22-26-0005,31.33083056,-108.8348472,2,Sonora,Agua Prieta,26,2,226,Noroeste,El Valle,Desconocidas,Desconocidas,3/4/2022,3/5/2022,2 a 3 Días,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,18.3,18.84,0,37.14,21 a 50 Hectáreas,900,5400,70200,Sonora,,,,,,,,,
2022,22-26-0006,30.63553333,-109.6482472,27,Sonora,Fronteras,26,27,2726,Noroeste,Rancho La Batana,Desconocidas,Desconocidas,3/8/2022,3/9/2022,2 a 3 Días,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,0,0,22.13,22.1,12.03,56.26,51 a 100 Hectáreas,1800,4800,70200,Sonora,,,,,,,,,
2022,22-26-0007,29.33789444,-110.9792528,56,Sonora,San Miguel de Horcasitas,26,56,5626,Noroeste,Rancho María Lourdes,Desconocidas,Desconocidas,3/11/2022,3/13/2022,2 a 3 Días,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,120,0,475.16,530.4,0,1125.56,Mayor a 100 Hectáreas,1200,2400,158400,Sonora,,,,,,,,,
2022,22-26-0008,30.89794444,-110.7061694,35,Sonora,Imuris,26,35,3526,Noroeste,El Bellotal,Desconocidas,Desconocidas,3/18/2022,3/18/2022,1 Día,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,3.1,12.02,1.03,16.15,11 a 20 Hectáreas,2280,3600,28800,Sonora,,,,,,,,,
2022,22-26-0009,27.14590556,-108.960375,3,Sonora,Álamos,26,3,326,Noroeste,La Higuera,Desconocidas,Desconocidas,3/20/2022,3/21/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,15,34,9.09,58.09,51 a 100 Hectáreas,1800,3600,61200,Sonora,,,,,,,,,
2022,22-26-0010,27.05712778,-108.9653222,3,Sonora,Álamos,26,3,326,Noroeste,Portezuelo,Desconocidas,Desconocidas,3/22/2022,3/23/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0.9652,0,1.8665,8.4563,2.0573,13.3453,11 a 20 Hectáreas,1500,3600,75600,Sonora,,,,,,,,,
2022,22-26-0011,28.461375,-109.04395,69,Sonora,Yécora,26,69,6926,Noroeste,El Realito,Desconocidas,Desconocidas,3/25/2022,3/29/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,47.04,52.22,36.83,136.09,Mayor a 100 Hectáreas,1800,28800,349200,Sonora,,,,,,,,,
2022,22-26-0012,26.80668056,-108.9788472,3,Sonora,Álamos,26,3,326,Noroeste,El Taymuco,Desconocidas,Desconocidas,3/30/2022,4/1/2022,2 a 3 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,0,73,46.2,119.2,Mayor a 100 Hectáreas,2700,32400,131400,Sonora,,,,,,,,,
2022,22-26-0013,30.84913056,-110.7532861,35,Sonora,Imuris,26,35,3526,Noroeste,carr. Imu-Can km 150,Desconocidas,Desconocidas,4/4/2022,4/4/2022,1 Día,Superficial,Matorral Desértico Micrófilo,Otros,Impacto Mínimo,0,0,0,0.3597,0.0956,0.4553,0 a 5 Hectáreas,1800,3600,10800,Sonora,,,,,,,,,
2022,22-26-0014,29.23142778,-111.073875,30,Sonora,Hermosillo,26,30,3026,Noroeste,San José,Desconocidas,Desconocidas,4/5/2022,4/6/2022,2 a 3 Días,Superficial,Mezquital Xerófilo,Otros,Impacto Mínimo,0,0,33.08,290.35,0,323.43,Mayor a 100 Hectáreas,2700,9000,96000,Sonora,,,,,,,,,
2022,22-26-0015,29.25724444,-111.0799806,30,Sonora,Hermosillo,26,30,3026,Noroeste,Jose S. Healy Final,Desconocidas,Desconocidas,4/8/2022,4/8/2022,1 Día,Superficial,Mezquital Xerófilo,Otros,Impacto Mínimo,0,0,72.03,150.04,90,312.07,Mayor a 100 Hectáreas,2400,4500,23400,Sonora,,,,,,,,,
2022,22-26-0016,30.89006389,-110.7266611,35,Sonora,Imuris,26,35,3526,Noroeste,Cerro Blanco,Desconocidas,Desconocidas,4/9/2022,4/13/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,0,252.07,179.81,431.88,Mayor a 100 Hectáreas,900,1800,289800,Sonora,,,,,,,,,
2022,22-26-0017,26.94875833,-109.0006583,3,Sonora,Álamos,26,3,326,Noroeste,La Huerta,Fogatas,Fogatas,4/15/2022,5/2/2022,Mayor de 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,473.5,0,1300,2046.713,1614.5,5434.713,Mayor a 100 Hectáreas,3600,36000,1497600,Sonora,,,,,,,,,
2022,22-26-0018,31.15350556,-110.9931778,43,Sonora,Nogales,26,43,4326,Noroeste,La Mesa,Desconocidas,Desconocidas,4/17/2022,4/17/2022,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,8.07,12,2.4,22.47,21 a 50 Hectáreas,1800,3600,30600,Sonora,,,,,,,,,
2022,22-26-0019,31.16920556,-110.9903528,43,Sonora,Nogales,26,43,4326,Noroeste,El Bellotoso,Desconocidas,Desconocidas,4/18/2022,4/18/2022,1 Día,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,262.5637,245.9468,72.2829,580.7934,Mayor a 100 Hectáreas,1200,6600,31800,Sonora,,,,,,,,,
2022,22-26-0020,31.32209722,-108.7739611,2,Sonora,Agua Prieta,26,2,226,Noroeste,Puerto San Luis,Desconocidas,Desconocidas,4/18/2022,4/20/2022,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,35.12,177,54.65,266.77,Mayor a 100 Hectáreas,1800,3600,165600,Sonora,,,,,,,,,
2022,22-26-0021,30.01362778,-110.8701667,45,Sonora,Opodepe,26,45,4526,Noroeste,Rancho Sta. Margarita,Desconocidas,Desconocidas,4/19/2022,4/21/2022,2 a 3 Días,Superficial,Pastizal Natural,Adaptado,Impacto Mínimo,0,0,726.1693,571.1335,134.0526,1431.3554,Mayor a 100 Hectáreas,1800,7200,154800,Sonora,,,,,,,,,
2022,22-26-0022,29.84835278,-108.7118611,40,Sonora,Nácori Chico,26,40,4026,Noroeste,El Aserradero,Desconocidas,Desconocidas,4/22/2022,4/23/2022,2 a 3 Días,Superficial,Bosque de Pino,Adaptado,Impacto Mínimo,0,0,1.3104,4.5,1.1104,6.9208,6 a 10 Hectáreas,1200,2400,83700,Sonora,,,,,,,,,
2022,22-26-0023,28.70502778,-108.6316222,52,Sonora,Sahuaripa,26,52,5226,Noroeste,Parque Tutuaca,Desconocidas,Desconocidas,4/25/2022,5/10/2022,Mayor de 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,1659,2537.0002,2125.777,6321.7772,Mayor a 100 Hectáreas,2700,99000,1301400,Sonora,,,,,,,,,
2022,22-26-0024,28.41263056,-109.1445111,69,Sonora,Yécora,26,69,6926,Noroeste,Santa Ana,Desconocidas,Desconocidas,4/27/2022,4/30/2022,4 a 7 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,77.0135,230.9802,82.6966,390.6903,Mayor a 100 Hectáreas,1800,90000,219600,Sonora,,,,,,,,,
2022,22-26-0025,28.37543611,-109.1016278,69,Sonora,Yécora,26,69,6926,Noroeste,La Plomosa,Desconocidas,Desconocidas,4/30/2022,5/16/2022,Mayor de 7 Días,Superficial,Bosque de Encino-Pino,Adaptado,Impacto Mínimo,0,0,67.3495,405.2519,321.0005,793.6019,Mayor a 100 Hectáreas,4500,10800,1350000,Sonora,,,,,,,,,
2022,22-26-0026,28.36340833,-109.0241222,69,Sonora,Yécora,26,69,6926,Noroeste,El Campanero,Desconocidas,Desconocidas,4/30/2022,5/3/2022,4 a 7 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,0,0,23.4725,58.5431,23.6525,105.6681,Mayor a 100 Hectáreas,3600,5400,244800,Sonora,,,,,,,,,
2022,22-26-0027,29.69073889,-111.0641917,20,Sonora,Carbó,26,20,2026,Noroeste,Carbó,Desconocidas,Desconocidas,5/2/2022,5/2/2022,1 Día,Superficial,Mezquital Xerófilo,Otros,Impacto Mínimo,0,0,300.1819,617.8152,0,917.9971,Mayor a 100 Hectáreas,4500,10800,21600,Sonora,,,,,,,,,
2022,22-26-0028,27.19638333,-108.9266111,3,Sonora,Álamos,26,3,326,Noroeste,El Tabelo,Desconocidas,Desconocidas,5/6/2022,5/6/2022,1 Día,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,9.3,14.16,45.73,69.19,51 a 100 Hectáreas,1800,4500,28800,Sonora,,,,,,,,,
2022,22-26-0029,28.35343333,-109.641125,18,Sonora,Cajeme,26,18,1826,Noroeste,El Realito,Desconocidas,Desconocidas,5/9/2022,5/13/2022,4 a 7 Días,Superficial,Selva Baja Caducifolia,Sensible,Impacto Mínimo,0,0,125,79,253,457,Mayor a 100 Hectáreas,7200,95400,320400,Sonora,,,,,,,,,
2022,22-26-0030,28.56110278,-108.9222444,69,Sonora,Yécora,26,69,6926,Noroeste,Agua Blanca,Desconocidas,Desconocidas,5/11/2022,5/12/2022,2 a 3 Días,Superficial,Bosque de Pino-Encino,Adaptado,Impacto Mínimo,3.65,0,0,10.24,1.43,15.32,11 a 20 Hectáreas,3600,6300,86400,Sonora,,,,,,,,,
2022,22-26-0031,31.05569167,-109.9495556,19,Sonora,Cananea,26,19,1926,Noroeste,Rancho El Cinco,Desconocidas,Desconocidas,5/13/2022,5/14/2022,2 a 3 Días,Superficial,Bosque de Encino,Adaptado,Impacto Mínimo,0,0,60,128.82,12,200.82,Mayor a 100 Hectáreas,1800,14580,104400,Sonora,,,,,,,,,
